Hour,Day,Month,Year,PM2.5,Mean,AQI,PM10,CO,NO2,O3,SO2,prec,lrad,shum,pres,temp,wind,srad
10,8,7,2018,64.0,52.5,86.0,51.95833333333333,0.8,30.0,66.0,2.0,50.000056257247934,795.5,0.0250000165310017,263172.0,276.18720001220703,60.0035839920044,735.375
11,8,7,2018,56.0,52.93333333333333,76.0,51.25,0.8,21.0,105.0,2.0,50.000056257247934,795.5,0.0250000165310017,263172.0,276.18720001220703,60.0035839920044,735.375
12,8,7,2018,53.0,53.4,73.0,50.54166666666666,0.8,18.0,128.0,2.0,50.00011250495911,795.3125,0.025000017961001,263628.0,276.1654998779297,60.00336399078369,685.3125
13,8,7,2018,47.0,53.833333333333336,65.0,49.83333333333333,0.8,21.0,152.0,2.0,50.00011250495911,795.3125,0.025000017961001,263628.0,276.1654998779297,60.00336399078369,685.3125
14,8,7,2018,48.0,53.8,81.0,49.125,0.8,17.0,176.0,2.0,50.00011250495911,795.3125,0.025000017961001,263628.0,276.1654998779297,60.00336399078369,685.3125
15,8,7,2018,42.0,53.66666666666666,106.0,48.41666666666666,0.8,17.0,176.0,2.0,50.00034937381744,794.0,0.0250000184080004,263732.0,276.147200012207,60.00405999755859,685.0
16,8,7,2018,48.0,53.5,113.0,47.70833333333333,0.8,18.0,176.0,2.0,50.00034937381744,794.0,0.0250000184080004,263732.0,276.147200012207,60.00405999755859,685.0
17,8,7,2018,42.0,52.9,104.0,47.0,0.7,25.0,176.0,2.0,50.00034937381744,794.0,0.0250000184080004,263732.0,276.147200012207,60.00405999755859,685.0
18,8,7,2018,45.0,52.36666666666667,80.0,60.0,0.7,23.0,176.0,2.0,50.0,791.3125,0.0250000180520005,263852.0,276.1369998168945,60.002743995666506,685.0
19,8,7,2018,35.0,51.5,64.0,42.0,0.7,24.0,171.0,2.0,50.0,791.3125,0.0250000180520005,263852.0,276.1369998168945,60.002743995666506,685.0
20,8,7,2018,50.0,51.333333333333336,69.0,55.0,0.7,20.0,159.0,2.0,50.0,791.3125,0.0250000180520005,263852.0,276.1369998168945,60.002743995666506,685.0
21,8,7,2018,52.0,51.3,71.0,69.0,0.7,22.0,132.0,2.0,50.0,790.5625,0.0250000178380012,263956.0,276.1319998168945,60.00174799346924,685.5625
22,8,7,2018,59.0,51.333333333333336,80.0,70.0,0.7,30.0,113.0,2.0,50.0,790.5625,0.0250000178380012,263956.0,276.1319998168945,60.00174799346924,685.5625
23,8,7,2018,68.0,51.6,91.0,68.25,0.7,25.0,121.0,2.0,50.0,790.5625,0.0250000178380012,263956.0,276.1319998168945,60.00174799346924,685.5625
0,9,7,2018,80.0,52.333333333333336,106.0,66.5,0.7,22.0,114.0,2.0,50.0,794.6875,0.0250000184080004,264068.0,276.1444998168945,60.00321599578857,722.875
1,9,7,2018,91.0,53.5,120.0,64.75,0.7,18.0,105.0,2.0,50.0,794.6875,0.0250000184080004,264068.0,276.1444998168945,60.00321599578857,722.875
2,9,7,2018,89.0,54.53333333333333,118.0,63.0,0.7,22.0,84.0,2.0,50.0,794.6875,0.0250000184080004,264068.0,276.1444998168945,60.00321599578857,722.875
3,9,7,2018,96.0,55.833333333333336,126.0,61.25,0.7,33.0,61.0,2.0,50.00034937381744,795.5,0.0250000178980007,264316.0,276.1548999023437,60.00301599121094,746.375
4,9,7,2018,103.0,57.53333333333333,135.0,59.5,0.7,28.0,69.0,2.0,50.00034937381744,795.5,0.0250000178980007,264316.0,276.1548999023437,60.00301599121094,746.375
5,9,7,2018,116.0,59.66666666666666,151.0,57.75,0.8,22.0,48.0,2.0,50.00034937381744,795.5,0.0250000178980007,264316.0,276.1548999023437,60.00301599121094,746.375
6,9,7,2018,112.0,61.66666666666666,146.0,56.0,0.9,29.0,33.0,2.0,50.000056257247934,794.1875,0.0250000155549999,264296.0,276.138099975586,60.00489599609375,737.8125
7,9,7,2018,114.0,63.73333333333333,149.0,54.25,0.9,35.0,26.0,2.0,50.000056257247934,794.1875,0.0250000155549999,264296.0,276.138099975586,60.00489599609375,737.8125
8,9,7,2018,113.0,66.0,148.0,52.5,1.1,42.0,26.0,2.0,50.000056257247934,794.1875,0.0250000155549999,264296.0,276.138099975586,60.00489599609375,737.8125
9,9,7,2018,119.0,68.56666666666666,156.0,50.75,1.1,52.0,45.0,2.0,50.00034937381744,795.5,0.0250000161270014,264320.0,276.1529998779297,60.00233599090576,703.125
10,9,7,2018,122.0,71.16666666666667,160.0,49.0,1.0,46.0,58.0,2.0,50.00034937381744,795.5,0.0250000161270014,264320.0,276.1529998779297,60.00233599090576,703.125
11,9,7,2018,132.0,73.96666666666667,174.0,47.25,1.1,42.0,60.0,2.0,50.00034937381744,795.5,0.0250000161270014,264320.0,276.1529998779297,60.00233599090576,703.125
12,9,7,2018,81.0,75.23333333333333,108.0,45.5,0.9,35.0,70.0,2.0,50.00034937381744,793.6875,0.0250000153520004,264416.0,276.13579986572256,60.00562399291992,685.3125
13,9,7,2018,30.0,74.6,43.0,43.75,0.8,35.0,73.0,2.0,50.00034937381744,793.6875,0.0250000153520004,264416.0,276.13579986572256,60.00562399291992,685.3125
14,9,7,2018,47.0,74.06666666666666,65.0,42.0,0.7,35.0,71.0,2.0,50.00034937381744,793.6875,0.0250000153520004,264416.0,276.13579986572256,60.00562399291992,685.3125
15,9,7,2018,43.0,73.23333333333333,60.0,40.25,0.7,33.0,72.0,2.0,50.00010624885559,793.75,0.0250000163759998,264460.0,276.1347998046875,60.00393999481202,685.0
16,9,7,2018,27.0,72.0,39.0,38.5,0.6,29.0,86.0,2.0,50.00010624885559,793.75,0.0250000163759998,264460.0,276.1347998046875,60.00393999481202,685.0
17,9,7,2018,24.0,70.93333333333334,34.0,36.75,0.6,33.0,79.0,2.0,50.00010624885559,793.75,0.0250000163759998,264460.0,276.1347998046875,60.00393999481202,685.0
18,9,7,2018,35.0,70.33333333333333,50.0,35.0,0.7,43.0,67.0,2.0,50.00011250495911,791.3125,0.0250000163640007,264572.0,276.11779998779286,60.00411599731445,685.0
19,9,7,2018,41.0,70.13333333333334,58.0,49.0,0.9,62.0,41.0,2.0,50.00011250495911,791.3125,0.0250000163640007,264572.0,276.11779998779286,60.00411599731445,685.0
20,9,7,2018,46.0,70.06666666666666,64.0,54.0,0.9,59.0,43.0,2.0,50.00011250495911,791.3125,0.0250000163640007,264572.0,276.11779998779286,60.00411599731445,685.0
21,9,7,2018,25.0,69.5,36.0,26.0,0.5,29.0,47.0,2.0,50.00015625,790.75,0.025000015048,264628.0,276.1155999755859,60.00400799560547,685.5625
22,9,7,2018,27.0,68.8,39.0,30.0,0.5,28.0,42.0,2.0,50.00015625,790.75,0.025000015048,264628.0,276.1155999755859,60.00400799560547,685.5625
23,9,7,2018,25.0,68.23333333333333,36.0,28.0,0.5,29.0,45.0,2.0,50.00015625,790.75,0.025000015048,264628.0,276.1155999755859,60.00400799560547,685.5625
0,10,7,2018,29.0,67.7,41.0,26.0,0.5,18.0,50.0,2.0,50.00015625,792.3125,0.0250000149400001,264500.0,276.1205999755859,60.002611991882326,708.3125
1,10,7,2018,24.0,67.33333333333333,34.0,24.0,0.5,18.0,46.0,2.0,50.00015625,792.3125,0.0250000149400001,264500.0,276.1205999755859,60.002611991882326,708.3125
2,10,7,2018,34.0,66.8,49.0,25.0,0.5,17.0,49.0,2.0,50.00015625,792.3125,0.0250000149400001,264500.0,276.1205999755859,60.002611991882326,708.3125
3,10,7,2018,33.0,66.16666666666667,47.0,26.0,0.5,14.0,55.0,2.0,50.0,790.75,0.0250000149570005,264300.0,276.14079986572256,60.00229599761962,789.6875
4,10,7,2018,33.0,65.3,47.0,27.0,0.5,18.0,50.0,2.0,50.0,790.75,0.0250000149570005,264300.0,276.14079986572256,60.00229599761962,789.6875
6,10,7,2018,30.0,64.03333333333333,43.0,28.0,0.5,17.0,49.0,2.0,50.0,789.375,0.0250000154100004,264188.0,276.1455999755859,60.00250799560547,816.875
7,10,7,2018,28.0,62.3,40.0,29.0,0.5,18.0,53.0,2.0,50.0,789.375,0.0250000154100004,264188.0,276.1455999755859,60.00250799560547,816.875
8,10,7,2018,27.0,60.16666666666666,39.0,30.0,0.7,34.0,35.0,2.0,50.0,789.375,0.0250000154100004,264188.0,276.1455999755859,60.00250799560547,816.875
9,10,7,2018,34.0,58.333333333333336,49.0,35.0,0.8,35.0,33.0,2.0,50.0,791.125,0.0250000147160002,264040.0,276.1655999755859,60.00293599700928,753.9375
10,10,7,2018,27.0,56.03333333333333,39.0,34.0,0.7,26.0,51.0,2.0,50.0,791.125,0.0250000147160002,264040.0,276.1655999755859,60.00293599700928,753.9375
11,10,7,2018,32.0,53.66666666666666,46.0,33.0,0.7,26.0,54.0,2.0,50.0,791.125,0.0250000147160002,264040.0,276.1655999755859,60.00293599700928,753.9375
12,10,7,2018,37.0,51.03333333333333,53.0,42.0,0.8,33.0,47.0,2.0,50.00003749847412,791.0625,0.0250000150010008,264252.0,276.1444998168945,60.00199599456787,685.3125
13,10,7,2018,44.0,48.766666666666666,61.0,42.0,0.8,30.0,64.0,2.0,50.00003749847412,791.0625,0.0250000150010008,264252.0,276.1444998168945,60.00199599456787,685.3125
14,10,7,2018,44.0,46.43333333333333,61.0,42.0,0.8,31.0,62.0,2.0,50.00003749847412,791.0625,0.0250000150010008,264252.0,276.1444998168945,60.00199599456787,685.3125
15,10,7,2018,41.0,44.03333333333333,58.0,42.0,0.7,30.0,69.0,2.0,50.0,789.3125,0.0250000150580005,264260.0,276.1314999389648,60.00290399169922,685.0
16,10,7,2018,38.0,41.333333333333336,54.0,38.333333333333336,0.7,26.0,98.0,2.0,50.0,789.3125,0.0250000150580005,264260.0,276.1314999389648,60.00290399169922,685.0
17,10,7,2018,27.0,38.16666666666666,39.0,34.666666666666664,0.6,24.0,105.0,2.0,50.0,789.3125,0.0250000150580005,264260.0,276.1314999389648,60.00290399169922,685.0
